Media_arritmia,Desviopadrao_arritmia,Skewness_arritmia,SKurtosis_arritmia,Energia_arritmia,Max_arritmia,Min_arritmia,resultado
25.24475,151.86711357388162,3.4378800191614425,17.54934081902544,23700.99725,987,-178,0
22.324375,111.56057708099424,3.306273978904312,15.389019864261268,12944.202375,680,-96,0
21.3505,213.10591948434666,2.2541792897782034,21.513264179142173,45870.03375,1828,-940,0
35.660000000000004,161.52100156187078,2.381925700105559,9.77633969571666,27360.8285,870,-289,0
1.01125,116.37223356801766,1.0915987139884746,6.772530966419849,13543.5195,576,-459,0
2.7807500000000003,116.08739579672776,1.273359192292635,6.8552446860896445,13484.017,570,-424,0
11.47325,63.09722521636182,2.5245917064192187,10.725985614099747,4112.91175,376,-76,0
14.367750000000001,146.2616557950426,2.163551564877445,16.193528856924562,21598.93,970,-806,0
-5.0847500000000005,92.18783046369063,0.9632121569361433,4.825282794023601,8524.454,416,-335,0
16.976375,156.44046724615689,2.9131347331253434,13.785610185238939,24761.853125,934,-310,0
20.23575,153.63127688150027,2.8645528005155105,13.01230911363084,24012.106,885,-322,0
28.709375,194.33818367367752,2.587455946382466,11.712189026366522,38591.660875,1198,-694,0
17.309125,155.21496985152035,0.2881088458673384,3.846859675155166,24391.330125,588,-751,0
23.452375,151.32659458972424,2.810826164541893,13.106433872413499,23449.820875,893,-215,0
-33.88,190.06888848046714,-1.3347520804619217,7.429523065274684,37274.18025,496,-1228,0
-31.587625,135.32132998756228,-1.4728597646021524,7.504679799004677,19309.765125,279,-860,0
12.324375,124.16096777805011,1.929350825650794,12.636264490849218,15567.855125,849,-428,0
15.49325,148.98330174666575,3.487703519132721,19.212662102277854,22436.095,945,-441,0
-9.738875,181.9959418037218,-0.21436117802924057,10.514055753291208,33217.380375,828,-845,0
17.985875,168.90828277210656,2.2908475327758717,10.02271928377738,28853.540125,960,-348,0
16.69,165.85905561797813,2.500647275818551,11.491471976207508,27787.81725,978,-331,0
32.994,217.41794978450014,2.530944442790997,11.613869260426515,48359.305,1330,-467,0
-54.564375,253.67165676713327,-2.944035900384634,11.767508207620093,67326.952625,312,-1400,0
12.17475,60.425830026324704,2.966117799227133,13.279594833419823,3799.524,366,-69,0
1.108625,119.64497449528838,-0.7149362838358202,6.120336411478449,14316.149125,488,-590,0
-4.9422500000000005,126.22445033236663,-1.6806923138090606,14.45238415972988,15957.04075,479,-978,0
-8.05475,129.19777820288874,-1.669579190563326,13.164533381744413,16756.953,471,-935,0
27.781375,185.40752304723227,4.140608759839451,22.048642499233026,35147.850875000004,1205,-384,0
-12.187875,302.1770904783267,-3.418697419395966,30.760217210611586,91459.556875,1303,-2803,0
26.194125,110.94143803809881,1.9615512113789395,7.751358640840494,12994.220625,561,-203,0
17.961750000000002,130.268529234346,3.6661141391639083,18.933439811741867,17292.554500000002,861,-212,0
18.240625,147.26381814471432,4.378800357901221,26.675187983512007,22019.394125,1087,-339,0
-4.6305000000000005,104.96278645100267,-1.8935627926439882,9.545104468130216,11038.63075,358,-634,0
-4.29025,77.65602007672598,0.5608602791578149,4.626858451490187,6048.866,345,-338,0
-5.3815,79.2037851853193,0.3568711262200559,4.593590748723393,6302.203750000001,320,-334,0
38.962,190.2598283961161,2.2599648040290172,8.970648562971723,37717.029500000004,997,-473,0
37.526125,175.44351453167815,2.7006955269304185,10.760811324118947,32188.812875,1012,-231,0
-7.069500000000001,106.41977106027454,0.2164773731543862,4.490106978658131,11375.15175,368,-493,0
28.07875,170.56779516195988,3.4992392343439276,17.52201420082739,29881.8875,1122,-505,0
28.535375000000002,153.07636563217784,4.437952393419106,24.439205080165866,24246.743125,1093,-183,0
0.336375,95.31019600607182,-0.8570086272627293,6.636620017356637,9084.146625,379,-551,0
-34.576,214.8773325330712,-1.89612254108793,12.24161919519218,47367.91725,627,-1399,0
-26.575875,144.4129675906664,-0.7639329209223304,6.7662832225107135,21561.470625,492,-990,0
16.36825,187.89578335339647,0.3378262362577517,7.146855629331889,35572.7785,1032,-885,0
-9.963625,107.96978810126232,-1.7966064019523107,10.94625125844239,11756.761375,460,-658,0
43.67325,197.55345242577206,3.0649031039066754,14.787291975227795,40934.95775,1209,-215,0
-24.660625,174.80044245168844,-1.794049443533713,9.947054688469315,31163.417125,465,-891,0
-13.107750000000001,132.22375132062606,-1.131729919373571,11.335210717750908,17654.955,716,-817,0
17.757625,157.0340765970993,3.3337448232012044,19.466710128859056,24975.073875000002,1215,-409,0
-5.457625,75.59416797048932,0.4140554004291423,6.257511827460312,5744.267625,392,-346,0
-56.249125,1170.1112578794475,0.1915047004809296,4.228249513177088,1372324.715375,4332,-4414,0
43.49375,325.1321523590824,2.5960622398316553,12.136618393838194,107602.85925000001,2306,-768,0
18.922125,239.68924789116554,-0.029819174356566495,8.592204684326727,57809.027125,1419,-1294,0
-14.636375000000001,162.0978080478737,-0.3930436206494382,7.2665477342253455,26489.949625,685,-710,0
9.17275,106.6557764024981,2.713240511716148,12.85869463146567,11459.6045,689,-248,0
27.827875,143.9657917671974,3.3016018392025432,15.511762734209503,21500.636625,907,-159,0
7.70875,126.77393361939227,1.8115962194900284,10.348163247880565,16131.0625,721,-490,0
-22.779625,192.96950651837508,-0.5336863142115703,7.011905587217103,37756.206625,789,-1187,0
-6.4335,74.34226357873227,-0.5233719380785904,5.447483833062584,5568.16725,284,-343,0
15.329875,183.74942906537413,0.7457081675602913,7.265333385007181,33998.887125,977,-716,0
16.3815,150.001550537177,3.253723461404766,17.120860799219713,22768.85225,958,-369,0
28.57025,141.38253616532475,3.7602738288297153,18.55961273227096,20805.38275,938,-112,0
31.3625,220.1912898889235,3.01526994157799,14.264418276102598,49467.9335,1353,-588,0
-20.255625000000002,265.6715250917315,-0.37219474586946266,3.615383200086299,70991.700875,802,-1252,0
32.79425,172.49734051307354,2.848501261784611,12.343953589620714,30830.92975,1157,-354,0
18.616625,269.06941683563497,1.1895281917718163,8.65779680978423,72744.973125,1491,-1014,0
25.183500000000002,282.53285481810116,-0.39969289979074507,8.108870346483018,80459.102,1504,-2100,0
27.53825,217.29907384187277,-0.06933152881253077,5.190791061721238,47977.3375,849,-848,0
-0.230125,150.23485334922995,-1.1237911056806429,5.941646760815982,22570.564125,691,-717,0
1.3916250000000001,63.371206101682056,1.9380086619929593,15.487771138671524,4017.846625,413,-318,0
20.79225,135.86403516100108,2.802049410659887,13.211830958929873,18891.407750000002,992,-188,0
-9.884,146.6609817992435,-0.6500933343126127,8.408865198024841,21607.149250000002,880,-845,0
18.700375,186.30019226199508,2.926053633407247,13.615579675200923,35057.509375,1092,-420,0
14.89325,202.04577916483615,2.5065501740244285,12.160902516433193,41044.3335,1170,-601,0
27.107625000000002,154.17104442450488,4.185597725206068,22.08775309707465,24503.626125,1038,-214,0
-1.9515,117.98179593355066,0.2235575215374218,8.75636103922814,13923.513,593,-665,0
-7.478625,170.9741590179063,-1.0918605546840436,8.078030241205681,29288.099875,545,-823,0
16.77025,121.5598167972307,3.514814860004738,18.22050150323569,15058.0655,837,-201,0
-17.194625000000002,110.92417247479607,-0.7542273727748324,5.593742708748239,12599.864125,338,-551,0
-20.641875,111.09300995386162,-1.1420606258241948,6.764111013200058,12767.797125000001,264,-597,0
-3.6946250000000003,67.8265741787658,-0.1032429900604244,4.593615795810172,4614.096125,207,-302,0
-4.1068750000000005,78.15737069804507,0.13262007869777753,4.803789150384162,6125.443125,274,-406,0
12.061125,61.01986934509445,2.7228621623284135,11.610997303887798,3868.913375,351,-94,0
16.700375,152.0955332580269,2.6733422388606742,14.268446208127058,23411.988625,1362,-461,0
-13.52975,388.70719151203286,-1.7424582093899916,10.824527514113889,151276.35775,1469,-2579,0
4.42425,98.69222140163303,0.6527833952633788,6.947734092324392,9759.731,514,-335,0
-12.572750000000001,396.35391911545713,-5.862953802643884,61.04640403984071,157254.52300000002,1696,-5111,0
4.37225,110.54411694145539,-0.44928768756566934,6.203144796662033,12239.12075,525,-479,0
-15.58125,140.95081961988913,-2.1067606555289515,10.483796028875883,20109.93925,536,-902,0
-16.5685,164.84802317089205,-1.710345593226171,7.846688237467979,27449.42025,498,-1048,0
20.0225,273.921086047035,1.4507826122262397,10.016965299484928,75433.712,1932,-1285,0
22.81275,219.5617439007584,2.0078069123190105,9.498345801027336,48727.846,1457,-551,0
20.24425,141.2735418018186,3.4991471673705243,17.356662504831778,20368.0945,894,-230,0
-11.957125,111.91721567806084,-2.394803009307199,12.539007120126028,12668.453875000001,419,-864,0
23.821,135.66274186008087,3.382238276768201,16.409048775505298,18971.8905,851,-148,0
-16.9035,122.31971007041597,-3.3316691955419264,16.91832959486967,15247.8755,157,-925,0
2.291,72.88053178260202,1.0670311274629436,10.305488766318035,5316.82125,424,-396,0
-5.96475,136.93568311494698,0.3340392286970739,5.151530268628681,18786.964,540,-559,0
-6.128625,104.06570585742378,0.6802678876734921,5.1375934272633685,10867.235875,510,-455,0
-14.41775,100.79718002502932,-0.5272877544763379,6.191543689861088,10367.969000000001,299,-696,0
-11.71,98.07742482084019,0.19937474167085897,6.738959426689033,9756.3225,621,-518,0
20.074125,293.0728459089529,0.5552775071527355,5.755458035218753,86294.713875,1579,-1072,0
15.964875000000001,205.53022352340295,0.05625230657643876,4.421101983110592,42497.581875,866,-749,0
17.24975,149.73432532556816,3.4511062671558475,18.536880434465214,22717.95925,930,-370,0
7.4025,126.24951740155,-0.1649029804484902,6.4172332344050185,15993.7445,603,-533,0
13.698375,247.16360308846993,1.2129586283767968,14.53631753464597,61277.515625,1802,-1088,0
6.144875,301.56952957203487,0.8462245031733271,32.608489490450914,90981.945375,3119,-2296,0
19.644375,199.89178364348953,4.605066421903096,42.86903993480679,40342.674875000004,3102,-728,0
31.56675,160.80648847908594,3.272486658227628,14.510713547784661,26855.311,982,-186,0
23.905,166.26172453054872,1.5424015016284598,8.122660394194748,28214.4815,876,-635,0
16.614,105.15284708877554,2.853460127774783,15.111474947063627,11333.18075,694,-223,0
-2.35925,83.36727171786244,-0.43610278758297705,9.982809081400768,6955.66875,379,-434,0
-1.531875,78.08830540262892,-0.2364606784337637,10.576153292714482,6100.130375,396,-407,0
1.25825,89.97647669829236,0.8901784120849687,7.05317952583884,8097.34975,465,-395,0
6.014125,344.4781475714707,-1.8959678447729362,27.05898653630679,118701.368375,1938,-2665,0
29.332125,171.62971121367573,3.64919084465395,18.139665551704745,30317.238875,1104,-171,0
25.234750000000002,160.29621967894806,3.2442312514317537,16.39783782674376,26331.75025,1049,-177,0
8.063375,157.8812234920841,1.0776982126419783,7.97733040131664,24991.506875,901,-774,0
8.746625,232.8019337616813,3.022073624075141,25.218629277903826,54273.253375,3279,-636,0
7.416375,197.40963598956395,2.0404174522924854,9.11936236727098,39025.573875,1455,-460,0
11.5495,131.4951486781213,3.6307897141673657,22.863431751644992,17424.38175,955,-428,0
-3.895125,174.1069211138215,0.9669358046725225,7.482465211069048,30328.393875,933,-608,0
24.5165,229.91919144648054,2.3775201527920387,11.548441847037198,53463.9685,1856,-559,0
21.08925,175.77930606268518,3.0833216307171964,15.29689849431241,31343.1765,1076,-338,0
2.262625,198.98071706367776,1.3610224582575872,6.736054010457864,39598.445875,917,-620,0
3.106625,179.02115182212313,1.6123092218252444,7.439186109635793,32058.225125,816,-483,0
-7.8183750000000005,136.7121565424446,-2.304557092228689,10.82676433942163,18751.348375,361,-844,0
-19.028,129.322234971029,-1.7782617515892087,10.311388123295433,17086.3505,550,-1027,0
20.53075,267.82271769862194,2.6249107316427076,11.642659496190731,72150.5725,1472,-562,0
25.35575,165.99986996284133,2.876672426536048,13.31877109298157,28198.951250000002,1080,-370,0
57.769,246.26676436707805,1.9270183093999473,7.167610766262312,63984.99375,1120,-285,0
40.784375000000004,227.16724777177362,3.056304282055686,13.423152226385517,53268.531625,1327,-540,0
20.079625,193.5149157970567,1.6193027212620519,7.805887797315171,37851.264375,1357,-495,0
